0.009296	10461.59
0.009395	10467.63
0.009493	10473.45
0.00959	10479.72
0.009688	10486.24
0.009786	10492.29
0.009884	10498.85
0.009981	10504.94
0.010079	10511.08
0.010176	10517.48
0.010274	10523.7
0.010371	10530.17
0.010469	10537.05
0.010566	10543.2
0.010663	10548.91
0.010761	10555.07
0.010858	10561.73
0.010955	10568.05
0.011053	10574.72
0.01115	10581.15
0.011248	10587.57
0.011345	10593.46
0.011443	10599.96
0.01154	10605.71
0.011638	10612.1
0.011735	10618.63
0.011833	10625.1
0.01193	10631.07
0.012027	10637.4
0.012124	10644.08
0.012222	10650.08
0.012319	10656.79
0.012416	10662.52
0.012513	10668.68
0.012611	10675.08
0.012708	10681.79
0.012805	10688.34
0.012902	10694.59
0.012999	10700.83
0.013096	10707.29
0.013193	10713.61
0.013289	10719.67
0.013386	10725.34
0.013483	10731.61
0.01358	10738.05
0.013676	10743.97
0.013772	10750.57
0.013868	10757.13
0.013964	10763.3
0.01406	10769.49
0.014156	10775.31
0.014252	10781.84
0.014347	10787.69
0.014442	10793.74
0.014537	10799.79
0.014632	10806.34
0.014727	10812.38
0.014821	10818.95
0.014916	10824.66
0.01501	10830.85
0.015104	10837
0.015198	10842.91
0.015292	10848.96
0.015386	10854.8
0.01548	10860.99
0.015574	10867.06
0.015668	10873.15
0.015762	10879.22
0.015856	10885.32
0.01595	10891.35
0.016043	10897.43
0.016137	10903.44
0.016231	10909.54
0.016325	10915.82
0.01642	10921.91
0.016514	10927.76
0.016608	10933.68
0.016702	10939.65
0.016796	10945.52
0.01689	10951.39
0.016984	10957.3
0.017077	10962.85
0.017171	10968.4
0.017265	10974.43
0.017358	10980.22
0.017452	10985.88
0.017545	10991.79
0.017638	10998.03
0.017731	11003.88
0.017824	11009.77
0.017917	11015.58
0.018009	11021.39
0.018102	11026.85
0.018194	11032.47
0.018287	11038.64
0.018379	11044.59
0.018471	11050.56
0.018563	11056.13
0.018655	11061.92
0.018748	11068.1
0.01884	11073.68
0.018933	11079.72
0.019026	11084.99
0.019119	11091.07
0.019212	11096.55
0.019305	11102.45
0.019398	11108.09
0.019491	11113.98
0.019584	11119.66
0.019676	11125.31
0.019769	11131.02
0.019862	11136.69
0.019954	11142.16
0.020046	11147.78
0.020139	11153.31
0.020231	11159.14
0.020323	11164.47
0.020415	11169.73
0.020507	11175.4
